SalesOrderLineKey,Sales Order,Sales Order Line,Channel
58538002,"SO58538","SO58538 - 02","Internet"
58538003,"SO58538","SO58538 - 03","Internet"
58538004,"SO58538","SO58538 - 04","Internet"
58539001,"SO58539","SO58539 - 01","Internet"
58539002,"SO58539","SO58539 - 02","Internet"
58539003,"SO58539","SO58539 - 03","Internet"
58539004,"SO58539","SO58539 - 04","Internet"
58540001,"SO58540","SO58540 - 01","Internet"
58540002,"SO58540","SO58540 - 02","Internet"
58541001,"SO58541","SO58541 - 01","Internet"
58541002,"SO58541","SO58541 - 02","Internet"
58542001,"SO58542","SO58542 - 01","Internet"
58542002,"SO58542","SO58542 - 02","Internet"
58543001,"SO58543","SO58543 - 01","Internet"
58544001,"SO58544","SO58544 - 01","Internet"
58544002,"SO58544","SO58544 - 02","Internet"
58544003,"SO58544","SO58544 - 03","Internet"
58545001,"SO58545","SO58545 - 01","Internet"
58546001,"SO58546","SO58546 - 01","Internet"
58547001,"SO58547","SO58547 - 01","Internet"
58548001,"SO58548","SO58548 - 01","Internet"
58549001,"SO58549","SO58549 - 01","Internet"
58549002,"SO58549","SO58549 - 02","Internet"
58550001,"SO58550","SO58550 - 01","Internet"
58550002,"SO58550","SO58550 - 02","Internet"
58550003,"SO58550","SO58550 - 03","Internet"
58551001,"SO58551","SO58551 - 01","Internet"
58552001,"SO58552","SO58552 - 01","Internet"
58552002,"SO58552","SO58552 - 02","Internet"
58552003,"SO58552","SO58552 - 03","Internet"
58553001,"SO58553","SO58553 - 01","Internet"
58554001,"SO58554","SO58554 - 01","Internet"
58554002,"SO58554","SO58554 - 02","Internet"
58554003,"SO58554","SO58554 - 03","Internet"
58554004,"SO58554","SO58554 - 04","Internet"
58555001,"SO58555","SO58555 - 01","Internet"
58555002,"SO58555","SO58555 - 02","Internet"
58555003,"SO58555","SO58555 - 03","Internet"
58556001,"SO58556","SO58556 - 01","Internet"
58556002,"SO58556","SO58556 - 02","Internet"
58556003,"SO58556","SO58556 - 03","Internet"
58557001,"SO58557","SO58557 - 01","Internet"
58557002,"SO58557","SO58557 - 02","Internet"
58557003,"SO58557","SO58557 - 03","Internet"
58558001,"SO58558","SO58558 - 01","Internet"
58559001,"SO58559","SO58559 - 01","Internet"
58560001,"SO58560","SO58560 - 01","Internet"
58560002,"SO58560","SO58560 - 02","Internet"
58561001,"SO58561","SO58561 - 01","Internet"
58561002,"SO58561","SO58561 - 02","Internet"
58562001,"SO58562","SO58562 - 01","Internet"
58562002,"SO58562","SO58562 - 02","Internet"
58563001,"SO58563","SO58563 - 01","Internet"
58563002,"SO58563","SO58563 - 02","Internet"
58564001,"SO58564","SO58564 - 01","Internet"
58564002,"SO58564","SO58564 - 02","Internet"
58565001,"SO58565","SO58565 - 01","Internet"
58565002,"SO58565","SO58565 - 02","Internet"
58566001,"SO58566","SO58566 - 01","Internet"
58566002,"SO58566","SO58566 - 02","Internet"
58566003,"SO58566","SO58566 - 03","Internet"
58567001,"SO58567","SO58567 - 01","Internet"
58567002,"SO58567","SO58567 - 02","Internet"
58567003,"SO58567","SO58567 - 03","Internet"
58567004,"SO58567","SO58567 - 04","Internet"
58568001,"SO58568","SO58568 - 01","Internet"
58569001,"SO58569","SO58569 - 01","Internet"
58569002,"SO58569","SO58569 - 02","Internet"
58569003,"SO58569","SO58569 - 03","Internet"
58569004,"SO58569","SO58569 - 04","Internet"
58570001,"SO58570","SO58570 - 01","Internet"
58570002,"SO58570","SO58570 - 02","Internet"
58570003,"SO58570","SO58570 - 03","Internet"
58570004,"SO58570","SO58570 - 04","Internet"
58571001,"SO58571","SO58571 - 01","Internet"
58572001,"SO58572","SO58572 - 01","Internet"
58572002,"SO58572","SO58572 - 02","Internet"
58572003,"SO58572","SO58572 - 03","Internet"
58572004,"SO58572","SO58572 - 04","Internet"
58572005,"SO58572","SO58572 - 05","Internet"
58572006,"SO58572","SO58572 - 06","Internet"
58572007,"SO58572","SO58572 - 07","Internet"
58573001,"SO58573","SO58573 - 01","Internet"
58573002,"SO58573","SO58573 - 02","Internet"
58573003,"SO58573","SO58573 - 03","Internet"
58573004,"SO58573","SO58573 - 04","Internet"
58574001,"SO58574","SO58574 - 01","Internet"
58575001,"SO58575","SO58575 - 01","Internet"
58575002,"SO58575","SO58575 - 02","Internet"
58575003,"SO58575","SO58575 - 03","Internet"
58575004,"SO58575","SO58575 - 04","Internet"
58576001,"SO58576","SO58576 - 01","Internet"
58576002,"SO58576","SO58576 - 02","Internet"
58576003,"SO58576","SO58576 - 03","Internet"
58577001,"SO58577","SO58577 - 01","Internet"
58577002,"SO58577","SO58577 - 02","Internet"
58577003,"SO58577","SO58577 - 03","Internet"
58578001,"SO58578","SO58578 - 01","Internet"
58578002,"SO58578","SO58578 - 02","Internet"
58578003,"SO58578","SO58578 - 03","Internet"
58579001,"SO58579","SO58579 - 01","Internet"
58579002,"SO58579","SO58579 - 02","Internet"
58579003,"SO58579","SO58579 - 03","Internet"
58580001,"SO58580","SO58580 - 01","Internet"
58580002,"SO58580","SO58580 - 02","Internet"
58581001,"SO58581","SO58581 - 01","Internet"
58581002,"SO58581","SO58581 - 02","Internet"
58581003,"SO58581","SO58581 - 03","Internet"
58582001,"SO58582","SO58582 - 01","Internet"
58582002,"SO58582","SO58582 - 02","Internet"
58582003,"SO58582","SO58582 - 03","Internet"
58582004,"SO58582","SO58582 - 04","Internet"
58583001,"SO58583","SO58583 - 01","Internet"
58583002,"SO58583","SO58583 - 02","Internet"
58583003,"SO58583","SO58583 - 03","Internet"
58584001,"SO58584","SO58584 - 01","Internet"
58584002,"SO58584","SO58584 - 02","Internet"
58585001,"SO58585","SO58585 - 01","Internet"
58585002,"SO58585","SO58585 - 02","Internet"
58585003,"SO58585","SO58585 - 03","Internet"
58585004,"SO58585","SO58585 - 04","Internet"
58586001,"SO58586","SO58586 - 01","Internet"
58586002,"SO58586","SO58586 - 02","Internet"
58586003,"SO58586","SO58586 - 03","Internet"
58587001,"SO58587","SO58587 - 01","Internet"
58587002,"SO58587","SO58587 - 02","Internet"
58587003,"SO58587","SO58587 - 03","Internet"
58587004,"SO58587","SO58587 - 04","Internet"
58588001,"SO58588","SO58588 - 01","Internet"
58588002,"SO58588","SO58588 - 02","Internet"
58588003,"SO58588","SO58588 - 03","Internet"
58588004,"SO58588","SO58588 - 04","Internet"
58589001,"SO58589","SO58589 - 01","Internet"
58590001,"SO58590","SO58590 - 01","Internet"
58590002,"SO58590","SO58590 - 02","Internet"
58590003,"SO58590","SO58590 - 03","Internet"
58590004,"SO58590","SO58590 - 04","Internet"
58591001,"SO58591","SO58591 - 01","Internet"
58591002,"SO58591","SO58591 - 02","Internet"
58591003,"SO58591","SO58591 - 03","Internet"
58592001,"SO58592","SO58592 - 01","Internet"
58592002,"SO58592","SO58592 - 02","Internet"
58593001,"SO58593","SO58593 - 01","Internet"
58593002,"SO58593","SO58593 - 02","Internet"
58593003,"SO58593","SO58593 - 03","Internet"
58594001,"SO58594","SO58594 - 01","Internet"
58595001,"SO58595","SO58595 - 01","Internet"
58595002,"SO58595","SO58595 - 02","Internet"
58595003,"SO58595","SO58595 - 03","Internet"
58596001,"SO58596","SO58596 - 01","Internet"
58596002,"SO58596","SO58596 - 02","Internet"
58596003,"SO58596","SO58596 - 03","Internet"
58597001,"SO58597","SO58597 - 01","Internet"
58598001,"SO58598","SO58598 - 01","Internet"
58598002,"SO58598","SO58598 - 02","Internet"
58599001,"SO58599","SO58599 - 01","Internet"
58600001,"SO58600","SO58600 - 01","Internet"
58600002,"SO58600","SO58600 - 02","Internet"
58600003,"SO58600","SO58600 - 03","Internet"
58601001,"SO58601","SO58601 - 01","Internet"
58601002,"SO58601","SO58601 - 02","Internet"
58602001,"SO58602","SO58602 - 01","Internet"
58603001,"SO58603","SO58603 - 01","Internet"
58603002,"SO58603","SO58603 - 02","Internet"
58604001,"SO58604","SO58604 - 01","Internet"
58604002,"SO58604","SO58604 - 02","Internet"
58605001,"SO58605","SO58605 - 01","Internet"
58605002,"SO58605","SO58605 - 02","Internet"
58606001,"SO58606","SO58606 - 01","Internet"
58606002,"SO58606","SO58606 - 02","Internet"
58606003,"SO58606","SO58606 - 03","Internet"
58607001,"SO58607","SO58607 - 01","Internet"
58607002,"SO58607","SO58607 - 02","Internet"
58607003,"SO58607","SO58607 - 03","Internet"
58608001,"SO58608","SO58608 - 01","Internet"
58608002,"SO58608","SO58608 - 02","Internet"
58608003,"SO58608","SO58608 - 03","Internet"
58609001,"SO58609","SO58609 - 01","Internet"
58610001,"SO58610","SO58610 - 01","Internet"
58610002,"SO58610","SO58610 - 02","Internet"
58610003,"SO58610","SO58610 - 03","Internet"
58611001,"SO58611","SO58611 - 01","Internet"
58611002,"SO58611","SO58611 - 02","Internet"
58612001,"SO58612","SO58612 - 01","Internet"
58612002,"SO58612","SO58612 - 02","Internet"
58612003,"SO58612","SO58612 - 03","Internet"
58613001,"SO58613","SO58613 - 01","Internet"
58613002,"SO58613","SO58613 - 02","Internet"
58614001,"SO58614","SO58614 - 01","Internet"
58614002,"SO58614","SO58614 - 02","Internet"
58615001,"SO58615","SO58615 - 01","Internet"
58615002,"SO58615","SO58615 - 02","Internet"
58616001,"SO58616","SO58616 - 01","Internet"
58616002,"SO58616","SO58616 - 02","Internet"
58616003,"SO58616","SO58616 - 03","Internet"
58617001,"SO58617","SO58617 - 01","Internet"
58617002,"SO58617","SO58617 - 02","Internet"
58618001,"SO58618","SO58618 - 01","Internet"
58618002,"SO58618","SO58618 - 02","Internet"
58618003,"SO58618","SO58618 - 03","Internet"
58618004,"SO58618","SO58618 - 04","Internet"
58619001,"SO58619","SO58619 - 01","Internet"
58619002,"SO58619","SO58619 - 02","Internet"
58619003,"SO58619","SO58619 - 03","Internet"
58620001,"SO58620","SO58620 - 01","Internet"
58620002,"SO58620","SO58620 - 02","Internet"
58620003,"SO58620","SO58620 - 03","Internet"
58621001,"SO58621","SO58621 - 01","Internet"
58621002,"SO58621","SO58621 - 02","Internet"
58622001,"SO58622","SO58622 - 01","Internet"
58623001,"SO58623","SO58623 - 01","Internet"
58623002,"SO58623","SO58623 - 02","Internet"
58624001,"SO58624","SO58624 - 01","Internet"
58624002,"SO58624","SO58624 - 02","Internet"
58624003,"SO58624","SO58624 - 03","Internet"
58625001,"SO58625","SO58625 - 01","Internet"
58625002,"SO58625","SO58625 - 02","Internet"
58625003,"SO58625","SO58625 - 03","Internet"
58625004,"SO58625","SO58625 - 04","Internet"
58626001,"SO58626","SO58626 - 01","Internet"
58626002,"SO58626","SO58626 - 02","Internet"
58627001,"SO58627","SO58627 - 01","Internet"
58628001,"SO58628","SO58628 - 01","Internet"
58628002,"SO58628","SO58628 - 02","Internet"
58628003,"SO58628","SO58628 - 03","Internet"
58629001,"SO58629","SO58629 - 01","Internet"
58629002,"SO58629","SO58629 - 02","Internet"
58630001,"SO58630","SO58630 - 01","Internet"
58630002,"SO58630","SO58630 - 02","Internet"
58630003,"SO58630","SO58630 - 03","Internet"
58630004,"SO58630","SO58630 - 04","Internet"
58631001,"SO58631","SO58631 - 01","Internet"
58631002,"SO58631","SO58631 - 02","Internet"
58631003,"SO58631","SO58631 - 03","Internet"
58632001,"SO58632","SO58632 - 01","Internet"
58632002,"SO58632","SO58632 - 02","Internet"
58633001,"SO58633","SO58633 - 01","Internet"
58633002,"SO58633","SO58633 - 02","Internet"
58634001,"SO58634","SO58634 - 01","Internet"
58634002,"SO58634","SO58634 - 02","Internet"
58635001,"SO58635","SO58635 - 01","Internet"
58635002,"SO58635","SO58635 - 02","Internet"
58635003,"SO58635","SO58635 - 03","Internet"
58636001,"SO58636","SO58636 - 01","Internet"
58636002,"SO58636","SO58636 - 02","Internet"
58636003,"SO58636","SO58636 - 03","Internet"
58637001,"SO58637","SO58637 - 01","Internet"
58637002,"SO58637","SO58637 - 02","Internet"
58637003,"SO58637","SO58637 - 03","Internet"
58637004,"SO58637","SO58637 - 04","Internet"
58638001,"SO58638","SO58638 - 01","Internet"
58638002,"SO58638","SO58638 - 02","Internet"
58639001,"SO58639","SO58639 - 01","Internet"
58639002,"SO58639","SO58639 - 02","Internet"
58640001,"SO58640","SO58640 - 01","Internet"
58640002,"SO58640","SO58640 - 02","Internet"
58640003,"SO58640","SO58640 - 03","Internet"
58641001,"SO58641","SO58641 - 01","Internet"
58641002,"SO58641","SO58641 - 02","Internet"
58641003,"SO58641","SO58641 - 03","Internet"
58641004,"SO58641","SO58641 - 04","Internet"
58641005,"SO58641","SO58641 - 05","Internet"
58642001,"SO58642","SO58642 - 01","Internet"
58642002,"SO58642","SO58642 - 02","Internet"
58642003,"SO58642","SO58642 - 03","Internet"
58643001,"SO58643","SO58643 - 01","Internet"
58643002,"SO58643","SO58643 - 02","Internet"
58644001,"SO58644","SO58644 - 01","Internet"
58645001,"SO58645","SO58645 - 01","Internet"
58645002,"SO58645","SO58645 - 02","Internet"
58645003,"SO58645","SO58645 - 03","Internet"
58646001,"SO58646","SO58646 - 01","Internet"
58646002,"SO58646","SO58646 - 02","Internet"
58647001,"SO58647","SO58647 - 01","Internet"
58647002,"SO58647","SO58647 - 02","Internet"
58647003,"SO58647","SO58647 - 03","Internet"
58648001,"SO58648","SO58648 - 01","Internet"
58648002,"SO58648","SO58648 - 02","Internet"
58648003,"SO58648","SO58648 - 03","Internet"
58649001,"SO58649","SO58649 - 01","Internet"
58649002,"SO58649","SO58649 - 02","Internet"
58650001,"SO58650","SO58650 - 01","Internet"
58650002,"SO58650","SO58650 - 02","Internet"
58650003,"SO58650","SO58650 - 03","Internet"
58650004,"SO58650","SO58650 - 04","Internet"
58651001,"SO58651","SO58651 - 01","Internet"
58651002,"SO58651","SO58651 - 02","Internet"
58651003,"SO58651","SO58651 - 03","Internet"
58652001,"SO58652","SO58652 - 01","Internet"
58652002,"SO58652","SO58652 - 02","Internet"
58652003,"SO58652","SO58652 - 03","Internet"
58653001,"SO58653","SO58653 - 01","Internet"
58653002,"SO58653","SO58653 - 02","Internet"
58653003,"SO58653","SO58653 - 03","Internet"
58653004,"SO58653","SO58653 - 04","Internet"
58654001,"SO58654","SO58654 - 01","Internet"
58654002,"SO58654","SO58654 - 02","Internet"
58654003,"SO58654","SO58654 - 03","Internet"
58655001,"SO58655","SO58655 - 01","Internet"
58656001,"SO58656","SO58656 - 01","Internet"
58656002,"SO58656","SO58656 - 02","Internet"
58656003,"SO58656","SO58656 - 03","Internet"
58657001,"SO58657","SO58657 - 01","Internet"
58657002,"SO58657","SO58657 - 02","Internet"
58657003,"SO58657","SO58657 - 03","Internet"
58657004,"SO58657","SO58657 - 04","Internet"
58658001,"SO58658","SO58658 - 01","Internet"
58658002,"SO58658","SO58658 - 02","Internet"
58658003,"SO58658","SO58658 - 03","Internet"
58659001,"SO58659","SO58659 - 01","Internet"
58660001,"SO58660","SO58660 - 01","Internet"
58660002,"SO58660","SO58660 - 02","Internet"
58661001,"SO58661","SO58661 - 01","Internet"
58661002,"SO58661","SO58661 - 02","Internet"
58661003,"SO58661","SO58661 - 03","Internet"
58662001,"SO58662","SO58662 - 01","Internet"
58663001,"SO58663","SO58663 - 01","Internet"
58663002,"SO58663","SO58663 - 02","Internet"
58664001,"SO58664","SO58664 - 01","Internet"
58665001,"SO58665","SO58665 - 01","Internet"
58665002,"SO58665","SO58665 - 02","Internet"
58666001,"SO58666","SO58666 - 01","Internet"
58666002,"SO58666","SO58666 - 02","Internet"
58666003,"SO58666","SO58666 - 03","Internet"
58667001,"SO58667","SO58667 - 01","Internet"
58667002,"SO58667","SO58667 - 02","Internet"
58668001,"SO58668","SO58668 - 01","Internet"
58669001,"SO58669","SO58669 - 01","Internet"
58670001,"SO58670","SO58670 - 01","Internet"
58670002,"SO58670","SO58670 - 02","Internet"
58670003,"SO58670","SO58670 - 03","Internet"
58670004,"SO58670","SO58670 - 04","Internet"
58671001,"SO58671","SO58671 - 01","Internet"
58671002,"SO58671","SO58671 - 02","Internet"
58671003,"SO58671","SO58671 - 03","Internet"
58672001,"SO58672","SO58672 - 01","Internet"
58673001,"SO58673","SO58673 - 01","Internet"
58673002,"SO58673","SO58673 - 02","Internet"
58673003,"SO58673","SO58673 - 03","Internet"
58674001,"SO58674","SO58674 - 01","Internet"
58674002,"SO58674","SO58674 - 02","Internet"
58674003,"SO58674","SO58674 - 03","Internet"
58675001,"SO58675","SO58675 - 01","Internet"
58675002,"SO58675","SO58675 - 02","Internet"
58676001,"SO58676","SO58676 - 01","Internet"
58676002,"SO58676","SO58676 - 02","Internet"
58676003,"SO58676","SO58676 - 03","Internet"
58677001,"SO58677","SO58677 - 01","Internet"
58677002,"SO58677","SO58677 - 02","Internet"
58677003,"SO58677","SO58677 - 03","Internet"
58678001,"SO58678","SO58678 - 01","Internet"
58678002,"SO58678","SO58678 - 02","Internet"
58678003,"SO58678","SO58678 - 03","Internet"
58679001,"SO58679","SO58679 - 01","Internet"
58679002,"SO58679","SO58679 - 02","Internet"
58679003,"SO58679","SO58679 - 03","Internet"
58680001,"SO58680","SO58680 - 01","Internet"
58680002,"SO58680","SO58680 - 02","Internet"
58681001,"SO58681","SO58681 - 01","Internet"
58681002,"SO58681","SO58681 - 02","Internet"
58681003,"SO58681","SO58681 - 03","Internet"
58682001,"SO58682","SO58682 - 01","Internet"
58682002,"SO58682","SO58682 - 02","Internet"
58683001,"SO58683","SO58683 - 01","Internet"
58683002,"SO58683","SO58683 - 02","Internet"
58684001,"SO58684","SO58684 - 01","Internet"
58684002,"SO58684","SO58684 - 02","Internet"
58684003,"SO58684","SO58684 - 03","Internet"
58685001,"SO58685","SO58685 - 01","Internet"
58685002,"SO58685","SO58685 - 02","Internet"
58686001,"SO58686","SO58686 - 01","Internet"
58686002,"SO58686","SO58686 - 02","Internet"
58686003,"SO58686","SO58686 - 03","Internet"
58687001,"SO58687","SO58687 - 01","Internet"
58687002,"SO58687","SO58687 - 02","Internet"
58687003,"SO58687","SO58687 - 03","Internet"
58688001,"SO58688","SO58688 - 01","Internet"
58688002,"SO58688","SO58688 - 02","Internet"
58688003,"SO58688","SO58688 - 03","Internet"
58688004,"SO58688","SO58688 - 04","Internet"
58689001,"SO58689","SO58689 - 01","Internet"
58690001,"SO58690","SO58690 - 01","Internet"
58690002,"SO58690","SO58690 - 02","Internet"
58690003,"SO58690","SO58690 - 03","Internet"
58691001,"SO58691","SO58691 - 01","Internet"
58691002,"SO58691","SO58691 - 02","Internet"
58691003,"SO58691","SO58691 - 03","Internet"
58691004,"SO58691","SO58691 - 04","Internet"
58692001,"SO58692","SO58692 - 01","Internet"
58693001,"SO58693","SO58693 - 01","Internet"
58693002,"SO58693","SO58693 - 02","Internet"
58694001,"SO58694","SO58694 - 01","Internet"
58695001,"SO58695","SO58695 - 01","Internet"
58695002,"SO58695","SO58695 - 02","Internet"
58696001,"SO58696","SO58696 - 01","Internet"
58696002,"SO58696","SO58696 - 02","Internet"
58696003,"SO58696","SO58696 - 03","Internet"
